accelerometer (x),accelerometer (y),accelerometer (z),magnetometer (x),magnetometer (y),magnetometer (z)
-0.060256914420019264,-0.002303880692132731,-9.72101633019722,0.03921448066830635,-0.20026209950447083,0.43540623784065247
-0.060256914420019264,-0.002303880692132731,-9.72101633019722,0.03921448066830635,-0.20026209950447083,0.43540623784065247
-0.08511912556184942,-0.005184893499888975,-9.725460575561748,0.056258831173181534,-0.1749536395072937,0.44438445568084717
-0.08511912556184942,-0.005184893499888975,-9.725460575561748,0.056258831173181534,-0.1749536395072937,0.44438445568084717
-0.11007142111767265,-0.006483028879040578,-9.7296477995455,0.05817016586661339,-0.17999149858951569,0.44222334027290344
-0.11007142111767265,-0.006483028879040578,-9.7296477995455,0.05817016586661339,-0.17999149858951569,0.44222334027290344
-0.13443644387377784,-0.006666108910873924,-9.73239861727086,0.053522802889347076,-0.1849815547466278,0.44056692719459534
-0.13443644387377784,-0.006666108910873924,-9.73239861727086,0.053522802889347076,-0.1849815547466278,0.44056692719459534
-0.1570050265958986,-0.006416950229459628,-9.735493308904875,0.05029432475566864,-0.18264400959014893,0.4417398273944855
-0.1570050265958986,-0.006416950229459628,-9.735493308904875,0.05029432475566864,-0.18264400959014893,0.4417398273944855
-0.17824369264071455,-0.005908347947245779,-9.738888931545569,0.04777142405509949,-0.18401648104190826,0.44157305359840393
-0.17824369264071455,-0.005908347947245779,-9.738888931545569,0.04777142405509949,-0.18401648104190826,0.44157305359840393
-0.19889345976515616,-0.005579739438595456,-9.740593090314968,0.04819457605481148,-0.1827598661184311,0.44212406873703003
-0.19889345976515616,-0.005579739438595456,-9.740593090314968,0.04819457605481148,-0.1827598661184311,0.44212406873703003
-0.21924629561269088,-0.004914965384760974,-9.742740090614895,0.04618796706199646,-0.18488258123397827,0.4413778781890869
-0.21924629561269088,-0.004914965384760974,-9.742740090614895,0.04618796706199646,-0.18488258123397827,0.4413778781890869
-0.23829198692794257,-0.004646866385090262,-9.745053922265791,0.04758517071604729,-0.18366748094558716,0.44165781140327454
-0.23829198692794257,-0.004646866385090262,-9.745053922265791,0.04758517071604729,-0.18366748094558716,0.44165781140327454
-0.25606797212191257,-0.004775872173533356,-9.746281889452062,0.046516481786966324,-0.1839517056941986,0.4417583644390106
-0.25606797212191257,-0.004775872173533356,-9.746281889452062,0.046516481786966324,-0.1839517056941986,0.4417583644390106
-0.27371535271541714,-0.004563059659079203,-9.745672335232143,0.04674993082880974,-0.18498340249061584,0.4413745701313019
-0.27371535271541714,-0.004563059659079203,-9.745672335232143,0.04674993082880974,-0.18498340249061584,0.4413745701313019
-0.2903129407925369,-0.004497126723912075,-9.748441609248124,0.046870313584804535,-0.18422836065292358,0.44155290722846985
-0.2903129407925369,-0.004497126723912075,-9.748441609248124,0.046870313584804535,-0.18422836065292358,0.44155290722846985
-0.30614242371964584,-0.004222697594648107,-9.749916184822094,0.04703183099627495,-0.18488171696662903,0.44136637449264526
-0.30614242371964584,-0.004222697594648107,-9.749916184822094,0.04703183099627495,-0.18488171696662903,0.44136637449264526
-0.3210887367148769,-0.003527821895297595,-9.752544124360286,0.045727167278528214,-0.18488265573978424,0.4414515197277069
-0.3210887367148769,-0.003527821895297595,-9.752544124360286,0.045727167278528214,-0.18488265573978424,0.4414515197277069
-0.33035027602201633,-0.002941388982137458,-9.75971672282977,0.04802439361810684,-0.25873231887817383,0.40241560339927673
-0.33035027602201633,-0.002941388982137458,-9.75971672282977,0.04802439361810684,-0.25873231887817383,0.40241560339927673
-0.33167784003358713,-0.0017002247760399137,-9.765874134292652,0.03778533264994621,-0.25205445289611816,0.40778037905693054
-0.33167784003358713,-0.0017002247760399137,-9.765874134292652,0.03778533264994621,-0.25205445289611816,0.40778037905693054
-0.32566641428614207,-0.0016356624443999808,-9.768240475109147,0.040463268756866455,-0.2420516163110733,0.41337698698043823
-0.32566641428614207,-0.0016356624443999808,-9.768240475109147,0.040463268756866455,-0.2420516163110733,0.41337698698043823
-0.31124899965392866,-0.00577574783719463,-9.774841211516042,-0.06246170774102211,-0.29798778891563416,0.37199410796165466
-0.31124899965392866,-0.00577574783719463,-9.774841211516042,-0.06246170774102211,-0.29798778891563416,0.37199410796165466
-0.2962411234865482,-0.017822955285003175,-9.7912199528659,-0.1543699949979782,-0.19964753091335297,0.4092029333114624
-0.2962411234865482,-0.017822955285003175,-9.7912199528659,-0.1543699949979782,-0.19964753091335297,0.4092029333114624
-0.3017244712099831,-0.03284807157791245,-9.798208370810984,-0.26959940791130066,0.015590859577059746,0.39780378341674805
-0.3017244712099831,-0.03284807157791245,-9.798208370810984,-0.26959940791130066,0.015590859577059746,0.39780378341674805
-0.31501188544493225,-0.034591613408553185,-9.799274190521167,-0.20930801331996918,0.05582988262176514,0.42909467220306396
-0.31501188544493225,-0.034591613408553185,-9.799274190521167,-0.20930801331996918,0.05582988262176514,0.42909467220306396
-0.328384514000597,-0.03153039205128571,-9.798958584709098,-0.20284152030944824,0.11031854897737503,0.42156651616096497
-0.328384514000597,-0.03153039205128571,-9.798958584709098,-0.20284152030944824,0.11031854897737503,0.42156651616096497
-0.341647057313972,-0.03035205014883865,-9.796848733018809,-0.20504602789878845,0.09328234940767288,0.4248693287372589
-0.341647057313972,-0.03035205014883865,-9.796848733018809,-0.20504602789878845,0.09328234940767288,0.4248693287372589
-0.354134485274842,-0.029410074236342506,-9.79601710721992,-0.20667435228824615,0.0953858345746994,0.42330384254455566
-0.354134485274842,-0.029410074236342506,-9.79601710721992,-0.20667435228824615,0.0953858345746994,0.42330384254455566
-0.3662788399982215,-0.028073343836497996,-9.795355522641392,-0.20674991607666016,0.09604869037866592,0.4232772886753082
-0.3662788399982215,-0.028073343836497996,-9.795355522641392,-0.20674991607666016,0.09604869037866592,0.4232772886753082
-0.37774882937286025,-0.026823909739909217,-9.794149996646652,-0.20552287995815277,0.09180602431297302,0.4247261583805084
-0.37774882937286025,-0.026823909739909217,-9.794149996646652,-0.20552287995815277,0.09180602431297302,0.4247261583805084
-0.38900729530625583,-0.02576540094557629,-9.794178481616566,-0.20503713190555573,0.09318052977323532,0.42467018961906433
-0.38900729530625583,-0.02576540094557629,-9.794178481616566,-0.20503713190555573,0.09318052977323532,0.42467018961906433
-0.3993129430998801,-0.02443614111004834,-9.792612190973848,-0.20605817437171936,0.09335672110319138,0.42409366369247437
-0.3993129430998801,-0.02443614111004834,-9.792612190973848,-0.20605817437171936,0.09335672110319138,0.42409366369247437
-0.409342630093293,-0.023803952420757574,-9.790992893909896,-0.2052610069513321,0.09506573528051376,0.4241010546684265
-0.409342630093293,-0.023803952420757574,-9.790992893909896,-0.2052610069513321,0.09506573528051376,0.4241010546684265
-0.4183667055922218,-0.023399218661840797,-9.791144091118088,-0.2060273140668869,0.09246669709682465,0.424425333738327
-0.4183667055922218,-0.023399218661840797,-9.791144091118088,-0.2060273140668869,0.09246669709682465,0.424425333738327
-0.4274339143981133,-0.022817511707388594,-9.791503068126515,-0.20732462406158447,0.09338013827800751,0.4236210286617279
-0.4274339143981133,-0.022817511707388594,-9.791503068126515,-0.20732462406158447,0.09338013827800751,0.4236210286617279
-0.4357037694575503,-0.02199715723548191,-9.790899529557835,-0.20504888892173767,0.0940185934305191,0.4244937598705292
-0.4357037694575503,-0.02199715723548191,-9.790899529557835,-0.20504888892173767,0.0940185934305191,0.4244937598705292
-0.4437137657161562,-0.021516573192737146,-9.790139772272447,-0.20602238178253174,0.09310182183980942,0.4242174029350281
-0.4437137657161562,-0.021516573192737146,-9.790139772272447,-0.20602238178253174,0.09310182183980942,0.4242174029350281
-0.4510715785690355,-0.02039427871072118,-9.789760276563486,-0.2060181349515915,0.09232712537050247,0.42430949211120605
-0.4510715785690355,-0.02039427871072118,-9.789760276563486,-0.2060181349515915,0.09232712537050247,0.42430949211120605
-0.4514926606332061,-0.019880590048537983,-9.796870220346396,-0.20732802152633667,0.014099921099841595,0.4334760010242462
-0.4514926606332061,-0.019880590048537983,-9.796870220346396,-0.20732802152633667,0.014099921099841595,0.4334760010242462
-0.44343845071584553,-0.019004668628208106,-9.800241984139866,-0.20101965963840485,0.028131861239671707,0.4357416331768036
-0.44343845071584553,-0.019004668628208106,-9.800241984139866,-0.20101965963840485,0.028131861239671707,0.4357416331768036
-0.43242775421421764,-0.02045695332763657,-9.816227256606457,-0.25577259063720703,0.05209372565150261,0.40397995710372925
-0.43242775421421764,-0.02045695332763657,-9.816227256606457,-0.25577259063720703,0.05209372565150261,0.40397995710372925
-0.4198140871527491,-0.030935932007175305,-9.83543095229359,-0.2484794557094574,0.1320650279521942,0.3898674249649048
-0.4198140871527491,-0.030935932007175305,-9.83543095229359,-0.2484794557094574,0.1320650279521942,0.3898674249649048
-0.4243011706473989,-0.03586495803436094,-9.837775091095535,-0.07029213011264801,0.2981506288051605,0.37066248059272766
-0.4243011706473989,-0.03586495803436094,-9.837775091095535,-0.07029213011264801,0.2981506288051605,0.37066248059272766
-0.4312281918259893,-0.03245249296037784,-9.836165248131334,0.012621304951608181,0.23681563138961792,0.418244868516922
-0.4312281918259893,-0.03245249296037784,-9.836165248131334,0.012621304951608181,0.23681563138961792,0.418244868516922
-0.43866987488128867,-0.02931192380878338,-9.835282154715856,0.006479034665971994,0.24696235358715057,0.4124876856803894
-0.43866987488128867,-0.02931192380878338,-9.835282154715856,0.006479034665971994,0.24696235358715057,0.4124876856803894
-0.44634348639235116,-0.026510721918775224,-9.83232057536141,0.011703220196068287,0.24495387077331543,0.4136679172515869
-0.44634348639235116,-0.026510721918775224,-9.83232057536141,0.011703220196068287,0.24495387077331543,0.4136679172515869
-0.4540335939721858,-0.02383117802738339,-9.829041395805985,0.00862869806587696,0.24246647953987122,0.4149969518184662
-0.4540335939721858,-0.02383117802738339,-9.829041395805985,0.00862869806587696,0.24246647953987122,0.4149969518184662
-0.46137160619862533,-0.02128872315867971,-9.82616349708197,0.011194160208106041,0.24351893365383148,0.4142400324344635
-0.46137160619862533,-0.02128872315867971,-9.82616349708197,0.011194160208106041,0.24351893365383148,0.4142400324344635
-0.46903296046186754,-0.01918802169457097,-9.82443600116769,0.011602076701819897,0.24131710827350616,0.4157561957836151
-0.46903296046186754,-0.01918802169457097,-9.82443600116769,0.011602076701819897,0.24131710827350616,0.4157561957836151
-0.47553928937606815,-0.016368242113493563,-9.820969833509817,0.009598424658179283,0.24103280901908875,0.41579368710517883
-0.47553928937606815,-0.016368242113493563,-9.820969833509817,0.009598424658179283,0.24103280901908875,0.41579368710517883
-0.4817350808162308,-0.014479639786747642,-9.818851853308937,0.010580187663435936,0.24348917603492737,0.4144081771373749
-0.4817350808162308,-0.014479639786747642,-9.818851853308937,0.010580187663435936,0.24348917603492737,0.4144081771373749
-0.48790822508035847,-0.012433767312868604,-9.816332751167781,0.012083050794899464,0.24285179376602173,0.41465431451797485
-0.48790822508035847,-0.012433767312868604,-9.816332751167781,0.012083050794899464,0.24285179376602173,0.41465431451797485
-0.49330958702160727,-0.010238261142769416,-9.814815697044452,0.010360217653214931,0.2418663650751114,0.41540706157684326
-0.49330958702160727,-0.010238261142769416,-9.814815697044452,0.010360217653214931,0.2418663650751114,0.41540706157684326
-0.4981617374131493,-0.008364250729162505,-9.81461627495468,0.01057885680347681,0.2404468059539795,0.41613689064979553
-0.4981617374131493,-0.008364250729162505,-9.81461627495468,0.01057885680347681,0.2404468059539795,0.41613689064979553
-0.5035773675405921,-0.006132109596028983,-9.814327594156774,0.010144826956093311,0.24245594441890717,0.414933443069458
-0.5035773675405921,-0.006132109596028983,-9.814327594156774,0.010144826956093311,0.24245594441890717,0.414933443069458
-0.5088683190669362,-0.004645733270307687,-9.813150408555991,0.009481783956289291,0.24358078837394714,0.4144759774208069
-0.5088683190669362,-0.004645733270307687,-9.813150408555991,0.009481783956289291,0.24358078837394714,0.4144759774208069
-0.5134641033003188,-0.0032368173913134048,-9.811480620061786,0.009937616996467113,0.24220289289951324,0.41513633728027344
-0.5134641033003188,-0.0032368173913134048,-9.811480620061786,0.009937616996467113,0.24220289289951324,0.41513633728027344
-0.5175267941266282,-0.0016821277320558095,-9.81052417519456,0.01044030487537384,0.24152706563472748,0.41546952724456787
-0.5175267941266282,-0.0016821277320558095,-9.81052417519456,0.01044030487537384,0.24152706563472748,0.41546952724456787
-0.5218270880167171,-0.0007058407685325094,-9.807663571979875,0.010950763709843159,0.24255487322807312,0.4149174988269806
-0.5218270880167171,-0.0007058407685325094,-9.807663571979875,0.010950763709843159,0.24255487322807312,0.4149174988269806
-0.5264607806081831,0.0005873795444660118,-9.806430297631978,0.008929407224059105,0.2407204657793045,0.41593536734580994
-0.5264607806081831,0.0005873795444660118,-9.806430297631978,0.008929407224059105,0.2407204657793045,0.41593536734580994
-0.5299123925091322,0.0018576839792378839,-9.805032523137342,0.009369258768856525,0.24121151864528656,0.4157569706439972
-0.5299123925091322,0.0018576839792378839,-9.805032523137342,0.009369258768856525,0.24121151864528656,0.4157569706439972
-0.5329811267073374,0.0030484499736394177,-9.796508592445562,0.008502226322889328,0.2382003664970398,0.41757580637931824
-0.5329811267073374,0.0030484499736394177,-9.796508592445562,0.008502226322889328,0.2382003664970398,0.41757580637931824
-0.5331428266976923,0.0043905098208365245,-9.80266433157023,0.011295395903289318,0.17705939710140228,0.446943461894989
-0.5331428266976923,0.0043905098208365245,-9.80266433157023,0.011295395903289318,0.17705939710140228,0.446943461894989
-0.5244986038947024,0.005359483158354813,-9.808895899232441,0.005388995166867971,0.17441381514072418,0.44796237349510193
-0.5244986038947024,0.005359483158354813,-9.808895899232441,0.005388995166867971,0.17441381514072418,0.44796237349510193
-0.5100814134346169,0.006308583227025082,-9.811211714851263,0.0034039251040667295,0.18505237996578217,0.4437411427497864
-0.5100814134346169,0.006308583227025082,-9.811211714851263,0.0034039251040667295,0.18505237996578217,0.4437411427497864
-0.4894416673921928,0.005759038802226663,-9.815328815799983,0.0013648832682520151,0.12534505128860474,0.4642811715602875
-0.4894416673921928,0.005759038802226663,-9.815328815799983,0.0013648832682520151,0.12534505128860474,0.4642811715602875
-0.46053017010253827,-0.002205858764620358,-9.840587346018285,-0.04730631038546562,0.15308962762355804,0.4531170725822449
-0.46053017010253827,-0.002205858764620358,-9.840587346018285,-0.04730631038546562,0.15308962762355804,0.4531170725822449
-0.44737795033518524,-0.02458593311974719,-9.840099745837732,0.08128152787685394,0.13120990991592407,0.45548704266548157
-0.44737795033518524,-0.02458593311974719,-9.840099745837732,0.08128152787685394,0.13120990991592407,0.45548704266548157
-0.45188833958447816,-0.03299525141632407,-9.839500579392402,0.20176316797733307,-0.06017546355724335,0.43223807215690613
-0.45188833958447816,-0.03299525141632407,-9.839500579392402,0.20176316797733307,-0.06017546355724335,0.43223807215690613
-0.4583285133263846,-0.03128680991208858,-9.836313773689383,0.1559714525938034,-0.11323147267103195,0.44045570492744446
