position (x) [m],position (y) [m],position (z) [m],velocity (x) [m/s],velocity (y) [m/s],velocity (z) [m/s],time
-1.7036618487731756,-6.390202413869943,0.06126352480174615,-0.27613059315994287,-1.035333794984152,-0.006658038819764831,24.20799999999864
-1.7047663523141408,-6.394345198483923,0.06126352479523718,-0.2761211773226282,-1.0360585120056767,-0.006438503037388015,24.211999999998643
-1.7058712186702822,-6.398489314154244,0.06126352478910011,-0.27631200074807194,-1.035999323154705,-0.006226708255901538,24.21599999999864
-1.7069764486269607,-6.402634761612963,0.061263524783006645,-0.2763029775911372,-1.0367244062049663,-0.006021363163834274,24.219999999998638
-1.708082042816233,-6.406781540975079,0.06126352477724069,-0.276494117044991,-1.036665274853098,-0.005823107961988532,24.22399999999864
-1.7091880019695904,-6.410929653051689,0.06126352477148592,-0.2764854596336848,-1.037390763451997,-0.005630590432291985,24.22799999999864
-1.710294327271294,-6.415079098157833,0.06126352476606912,-0.27667719121810475,-1.037331789620602,-0.005444654858355674,24.23199999999864
-1.7114010201096255,-6.419229877769682,0.06126352476064986,-0.2766692279476267,-1.0380580163037276,-0.005263970316864928,24.235999999998636
-1.7125080808355522,-6.423381991514581,0.0612635247556023,-0.27686113501568976,-1.037998856145551,-0.005089677104287627,24.239999999998638
-1.7136155087356617,-6.427535441613767,0.06126352475058993,-0.27685281503905146,-1.0387261934472563,-0.004920704274424652,24.24399999999864
-1.7147233023247377,-6.431690227808214,0.06126352474590324,-0.27704397949889026,-1.0386669037761345,-0.004757906977093644,24.247999999998637
-1.715831461311845,-6.435846351357964,0.06126352474123484,-0.27703551405481275,-1.0393948710990724,-0.004600157866199612,24.251999999998635
-1.71693998648853,-6.440003811610257,0.06126352473691867,-0.277227074287684,-1.0393352550476918,-0.004448523165485978,24.255999999998636
-1.7180488795480604,-6.444162608403585,0.06126352473253875,-0.27721945547752114,-1.040063141615973,-0.004301404214567166,24.259999999998637
-1.7191581414490764,-6.448322740307927,0.06126352472845954,-0.27741149503046497,-1.0400028105551646,-0.0041596699957889855,24.263999999998635
-1.7202677717749342,-6.4524842070899275,0.06126352472440396,-0.2774036678984183,-1.0407305804449627,-0.0040223827197112035,24.267999999998633
-1.7213777700215467,-6.456647010316263,0.06126352472062853,-0.27759545540779484,-1.0406710327225903,-0.003890304087280433,24.271999999998634
-1.7224881355324835,-6.460811149799745,0.061263524716780406,-0.2775873000606073,-1.041398709018473,-0.003761963823892342,24.275999999998636
-1.7235988672307967,-6.464976623685036,0.061263524713179036,-0.2777785490960074,-1.0413382336274541,-0.0036380685477461314,24.279999999998633
-1.7247099648405508,-6.46914343010869,0.06126352470953,-0.27777025578110215,-1.0420649781992695,-0.0035174482408665206,24.28399999999863
-1.7258214271346695,-6.4733115682129245,0.06126352470619193,-0.2779608912782426,-1.0420040739179202,-0.0034012805758096565,24.287999999998632
-1.7269332531410841,-6.477481037361524,0.06126352470279961,-0.27795211192910835,-1.0427305003814522,-0.0032883552460866764,24.291999999998634
-1.7280454434104509,-6.481651835844456,0.061263524699652565,-0.2781430227542533,-1.0426687410845816,-0.0031794692365130807,24.29599999999863
-1.729157999534278,-6.485823963592595,0.06126352469644223,-0.2781350391593305,-1.0433951329846425,-0.0030734416690656797,24.29999999999863
-1.7302709218382513,-6.4899974193044905,0.061263524693495504,-0.2783261128272388,-1.0433327229631502,-0.0029712544348355252,24.30399999999863
-1.7313842096415426,-6.494172204337698,0.06126352469051292,-0.27831778881843106,-1.0440597936406126,-0.002871927993836836,24.307999999998632
-1.732497862434968,-6.498348318912502,0.061263524687779874,-0.2785086078942686,-1.043997493761471,-0.0027763608356351625,24.31199999999863
-1.7336118797173614,-6.502525765003972,0.061263524684980884,-0.27850003330240714,-1.0447255519733833,-0.0026834124563361195,24.315999999998628
-1.7347262599431652,-6.506704542174845,0.06126352468243957,-0.2786900795994504,-1.0446630334630502,-0.0025940775972324455,24.31999999999863
-1.7358410031633167,-6.5108846513106995,0.06126352467985656,-0.2786815304763047,-1.0453915344643046,-0.002507387849990875,24.32399999999863
-1.736956109228549,-6.515066092535333,0.06126352467754331,-0.27887150213987894,-1.0453290778525104,-0.0024244039578517275,24.327999999998628
-1.7380715767473478,-6.519248866941363,0.061263524675153155,-0.2788622572595396,-1.046058125162488,-0.0023439313744345364,24.331999999998626
-1.7391874041728375,-6.5234329739059564,0.061263524672993196,-0.27905145548524496,-1.0459953571342595,-0.002266824510429321,24.335999999998627
-1.740303590486962,-6.527618411514487,0.06126352467071961,-0.27904170157703506,-1.0467234471308577,-0.002191740718957921,24.33999999999863
-1.7414201347252967,-6.531805178737004,0.06126352466869411,-0.2792304175903121,-1.0466601641279554,-0.0021197372103190677,24.343999999998626
-1.7425370360671801,-6.5359932742432605,0.06126352466655265,-0.27922025335146,-1.0473875890003506,-0.002049514711522436,24.347999999998624
